agency_cd	site_no	datetime	Gage_Max   	Status_Gage_Max	Gage_min	Status_gage_min	Gage_Mean	Status_Gage_Mean
USGS	14128600	2015-10-06	76.41	A	75.67	A	75.92	A
USGS	14128600	2015-10-07	76.24	A	75.79	A	76.05	A
USGS	14128600	2015-10-08	76.24	A	75.75	A	75.99	A
USGS	14128600	2015-10-09	76.17	A	75.65	A	75.82	A
USGS	14128600	2015-10-10	76.07	A	75.65	A	75.77	A
USGS	14128600	2015-10-11	76.28	A	75.96	A	76.14	A
USGS	14128600	2015-10-12	76.10	A	75.64	A	75.92	A
USGS	14128600	2015-10-13	75.91	A	75.41	A	75.61	A
USGS	14128600	2015-10-14	75.82	A	75.41	A	75.56	A
USGS	14128600	2015-10-15	75.43	A	73.29	A	74.24	A
USGS	14128600	2015-10-16	73.29	A	72.52	A	72.86	A
USGS	14128600	2015-10-17	73.15	A	72.77	A	72.91	A
USGS	14128600	2015-10-18	73.14	A	72.92	A	73.05	A
USGS	14128600	2015-10-19	73.35	A	73.05	A	73.17	A
USGS	14128600	2015-10-20	73.41	A	72.88	A	73.15	A
USGS	14128600	2015-10-21	73.39	A	72.87	A	73.08	A
USGS	14128600	2015-10-22	73.27	A	72.76	A	73.07	A
USGS	14128600	2015-10-23	73.33	A	72.75	A	73.07	A
USGS	14128600	2015-10-24	73.33	A	72.41	A	72.88	A
USGS	14128600	2015-10-25	73.29	A	72.75	A	72.96	A
USGS	14128600	2015-10-26	73.23	A	72.85	A	73.00	A
USGS	14128600	2015-10-27	73.61	A	73.05	A	73.25	A
USGS	14128600	2015-10-28	73.57	A	72.37	A	73.03	A
USGS	14128600	2015-10-29	73.43	A	72.72	A	72.97	A
USGS	14128600	2015-10-30	73.75	A	72.70	A	73.17	A
USGS	14128600	2015-10-31	74.48	A	73.31	A	73.69	A
USGS	14128600	2015-11-01	73.65	A	72.27	A	72.77	A
USGS	14128600	2015-11-02	73.09	A	72.33	A	72.60	A
USGS	14128600	2015-11-03	73.63	A	72.37	A	72.91	A
USGS	14128600	2015-11-04	73.52	A	72.99	A	73.25	A
USGS	14128600	2015-11-05	73.37	A	72.41	A	72.86	A
USGS	14128600	2015-11-06	73.75	A	72.39	A	73.05	A
USGS	14128600	2015-11-07	73.66	A	73.17	A	73.40	A
USGS	14128600	2015-11-08	73.44	A	72.71	A	72.98	A
USGS	14128600	2015-11-09	73.43	A	72.55	A	73.02	A
USGS	14128600	2015-11-10	73.87	A	72.50	A	73.05	A
USGS	14128600	2015-11-11	73.81	A	72.36	A	72.82	A
USGS	14128600	2015-11-12	73.60	A	72.63	A	73.09	A
USGS	14128600	2015-11-13	73.57	A	72.55	A	73.02	A
USGS	14128600	2015-11-14	73.81	A	72.92	A	73.27	A
USGS	14128600	2015-11-15	73.79	A	73.24	A	73.43	A
USGS	14128600	2015-11-16	74.63	A	73.07	A	73.50	A
USGS	14128600	2015-11-17	75.30	A	74.45	A	74.86	A
USGS	14128600	2015-11-18	74.72	A	73.97	A	74.40	A
USGS	14128600	2015-11-19	74.63	A	73.53	A	74.03	A
USGS	14128600	2015-11-20	73.55	A	72.50	A	73.12	A
USGS	14128600	2015-11-21	73.93	A	72.48	A	73.04	A
USGS	14128600	2015-11-22	73.91	A	72.74	A	73.09	A
USGS	14128600	2015-11-23	73.49	A	72.67	A	72.99	A
USGS	14128600	2015-11-24	73.77	A	72.77	A	73.42	A
USGS	14128600	2015-11-25	75.63	A	72.49	A	73.84	A
USGS	14128600	2015-11-26	75.65	A	74.40	A	74.80	A
USGS	14128600	2015-11-27	74.93	A	74.12	A	74.55	A
USGS	14128600	2015-11-28	76.07	A	74.63	A	75.06	A
USGS	14128600	2015-11-29	76.05	A	74.79	A	75.20	A
USGS	14128600	2015-11-30	75.71	A	74.54	A	75.22	A
USGS	14128600	2015-12-01	75.55	A	74.03	A	74.45	A
USGS	14128600	2015-12-02	75.31	A	73.57	A	74.38	A
USGS	14128600	2015-12-03	75.00	A	73.00	A	73.94	A
USGS	14128600	2015-12-04	74.83	A	74.11	A	74.38	A
USGS	14128600	2015-12-05	74.58	A	73.57	A	73.88	A
USGS	14128600	2015-12-06	74.23	A	72.99	A	73.36	A
USGS	14128600	2015-12-07	75.79	A	74.02	A	74.96	A
USGS	14128600	2015-12-08	75.25	A	74.04	A	74.87	A
USGS	14128600	2015-12-09	75.87	A	73.62	A	74.75	A
USGS	14128600	2015-12-10	74.40	A	73.00	A	73.72	A
USGS	14128600	2015-12-11	74.74	A	73.36	A	74.13	A
USGS	14128600	2015-12-12	74.74	A	73.13	A	73.98	A
USGS	14128600	2015-12-13	74.51	A	73.22	A	73.50	A
USGS	14128600	2015-12-14	73.87	A	72.62	A	73.33	A
USGS	14128600	2015-12-15	74.20	A	72.96	A	73.68	A
USGS	14128600	2015-12-16	73.72	A	72.71	A	72.98	A
USGS	14128600	2015-12-17	73.63	A	73.14	A	73.45	A
USGS	14128600	2015-12-18	74.71	A	73.35	A	73.74	A
USGS	14128600	2015-12-19	74.88	A	74.00	A	74.38	A
USGS	14128600	2015-12-20	74.87	A	73.56	A	73.98	A
USGS	14128600	2015-12-21	74.44	A	72.88	A	73.74	A
USGS	14128600	2015-12-22	75.48	A	73.53	A	74.66	A
USGS	14128600	2015-12-23	75.33	A	74.74	A	75.08	A
USGS	14128600	2015-12-24	75.32	A	74.53	A	74.97	A
USGS	14128600	2015-12-25	74.53	A	73.82	A	74.08	A
USGS	14128600	2015-12-26	74.27	A	73.62	A	74.03	A
USGS	14128600	2015-12-27	74.35	A	73.65	A	73.92	A
USGS	14128600	2015-12-28	74.95	A	73.63	A	74.36	A
USGS	14128600	2015-12-29	75.61	A	73.91	A	74.78	A
USGS	14128600	2015-12-30	75.54	A	74.43	A	74.88	A
USGS	14128600	2015-12-31	74.99	A	73.33	A	74.07	A
USGS	14128600	2016-01-01	74.29	A	72.98	A	73.37	A
USGS	14128600	2016-01-02	73.84	A	73.11	A	73.55	A
USGS	14128600	2016-01-03	73.62	A	72.86	A	73.25	A
USGS	14128600	2016-01-04	74.68	A	73.35	A	74.06	A
USGS	14128600	2016-01-05	74.85	A	73.41	A	74.07	A
USGS	14128600	2016-01-06	74.88	A	74.14	A	74.60	A
USGS	14128600	2016-01-07	74.75	A	74.22	A	74.50	A
USGS	14128600	2016-01-08	74.89	A	74.32	A	74.56	A
USGS	14128600	2016-01-09	75.73	A	74.60	A	74.94	A
USGS	14128600	2016-01-10	75.55	A	74.34	A	74.75	A
USGS	14128600	2016-01-11	75.48	A	74.65	A	74.98	A
USGS	14128600	2016-01-12	75.63	A	74.05	A	74.84	A
USGS	14128600	2016-01-13	75.55	A	74.38	A	75.01	A
USGS	14128600	2016-01-14	76.46	A	74.91	A	75.48	A
USGS	14128600	2016-01-15	76.50	A	75.55	A	75.94	A
USGS	14128600	2016-01-16	76.50	A	75.95	A	76.26	A
USGS	14128600	2016-01-17	77.38	A	75.96	A	76.51	A
USGS	14128600	2016-01-18	77.41	A	76.73	A	77.11	A
USGS	14128600	2016-01-19	76.86	A	75.89	A	76.35	A
USGS	14128600	2016-01-20	76.45	A	75.93	A	76.25	A
USGS	14128600	2016-01-21	76.39	A	75.98	A	76.19	A
USGS	14128600	2016-01-22	76.08	A	74.80	A	75.16	A
USGS	14128600	2016-01-23	75.74	A	74.88	A	75.22	A
USGS	14128600	2016-01-24	75.74	A	75.25	A	75.39	A
USGS	14128600	2016-01-25	75.71	A	74.51	A	74.90	A
USGS	14128600	2016-01-26	75.19	A	73.69	A	74.27	A
USGS	14128600	2016-01-27	74.86	A	73.35	A	74.03	A
USGS	14128600	2016-01-28	75.48	A	74.59	A	74.89	A
USGS	14128600	2016-01-29	75.42	A	74.53	A	74.94	A
USGS	14128600	2016-01-30	75.78	A	74.61	A	74.93	A
USGS	14128600	2016-01-31	75.77	A	75.28	A	75.43	A
USGS	14128600	2016-02-01	75.80	A	74.45	A	75.20	A
USGS	14128600	2016-02-02	76.06	A	74.72	A	75.41	A
USGS	14128600	2016-02-03	75.21	A	74.45	A	74.78	A
USGS	14128600	2016-02-04	75.69	A	74.64	A	75.18	A
USGS	14128600	2016-02-05	75.60	A	74.87	A	75.18	A
USGS	14128600	2016-02-06	75.80	A	74.75	A	75.31	A
USGS	14128600	2016-02-07	75.77	A	74.81	A	75.18	A
USGS	14128600	2016-02-08	76.09	A	74.64	A	75.50	A
USGS	14128600	2016-02-09	76.06	A	74.46	A	75.01	A
USGS	14128600	2016-02-10	75.25	A	73.90	A	74.38	A
USGS	14128600	2016-02-11	75.37	A	74.51	A	74.83	A
USGS	14128600	2016-02-12	75.47	A	74.70	A	75.22	A
USGS	14128600	2016-02-13	75.20	A	74.50	A	74.73	A
USGS	14128600	2016-02-14	75.01	A	73.81	A	74.22	A
USGS	14128600	2016-02-15	75.59	A	74.14	A	74.79	A
USGS	14128600	2016-02-16	76.31	A	74.75	A	75.41	A
USGS	14128600	2016-02-17	76.37	A	75.74	A	76.06	A
USGS	14128600	2016-02-18	75.79	A	75.18	A	75.44	A
USGS	14128600	2016-02-19	76.23	A	75.00	A	75.67	A
USGS	14128600	2016-02-20	76.42	A	75.09	A	75.64	A
USGS	14128600	2016-02-21	76.39	A	75.63	A	76.01	A
USGS	14128600	2016-02-22	77.24	A	74.41	A	75.79	A
USGS	14128600	2016-02-23	76.91	A	75.24	A	75.94	A
USGS	14128600	2016-02-24	76.10	A	74.97	A	75.46	A
USGS	14128600	2016-02-25	76.20	A	75.15	A	75.64	A
USGS	14128600	2016-02-26	76.16	A	75.03	A	75.42	A
USGS	14128600	2016-02-27	75.42	A	74.56	A	74.91	A
USGS	14128600	2016-02-28	75.50	A	74.24	A	74.72	A
USGS	14128600	2016-02-29	76.02	A	75.01	A	75.55	A
USGS	14128600	2016-03-01	75.69	A	74.13	A	74.77	A
USGS	14128600	2016-03-02	74.67	A	74.37	A	74.50	A
USGS	14128600	2016-03-03	75.96	A	74.00	A	74.88	A
USGS	14128600	2016-03-04	76.53	A	75.37	A	75.96	A
USGS	14128600	2016-03-05	75.65	A	74.34	A	74.89	A
USGS	14128600	2016-03-06	75.74	A	75.17	A	75.39	A
USGS	14128600	2016-03-07	75.69	A	74.52	A	74.94	A
USGS	14128600	2016-03-08	74.70	A	73.92	A	74.21	A
USGS	14128600	2016-03-09	76.24	A	74.23	A	74.93	A
USGS	14128600	2016-03-10	76.16	A	74.44	A	75.35	A
USGS	14128600	2016-03-11	75.57	A	75.16	A	75.36	A
USGS	14128600	2016-03-12	75.34	A	74.55	A	74.91	A
USGS	14128600	2016-03-13	75.33	A	74.45	A	74.85	A
USGS	14128600	2016-03-14	76.55	A	74.55	A	75.21	A
USGS	14128600	2016-03-15	76.80	A	76.31	A	76.60	A
USGS	14128600	2016-03-16	76.61	A	74.87	A	75.43	A
USGS	14128600	2016-03-17	74.87	A	73.84	A	74.25	A
USGS	14128600	2016-03-18	74.88	A	74.20	A	74.59	A
USGS	14128600	2016-03-19	75.11	A	74.15	A	74.48	A
USGS	14128600	2016-03-20	75.35	A	74.11	A	74.54	A
USGS	14128600	2016-03-21	75.82	A	74.41	A	74.99	A
USGS	14128600	2016-03-22	75.82	A	74.65	A	74.93	A
USGS	14128600	2016-03-23	75.35	A	74.76	A	74.94	A
USGS	14128600	2016-03-24	75.34	A	74.63	A	74.89	A
USGS	14128600	2016-03-25	76.38	A	74.85	A	75.69	A
USGS	14128600	2016-03-26	76.36	A	74.53	A	75.24	A
USGS	14128600	2016-03-27	75.48	A	74.67	A	74.86	A
USGS	14128600	2016-03-28	75.13	A	74.56	A	74.85	A
USGS	14128600	2016-03-29	75.08	A	74.20	A	74.58	A
USGS	14128600	2016-03-30	75.38	A	74.22	A	74.56	A
USGS	14128600	2016-03-31	75.17	A	74.61	A	74.84	A
USGS	14128600	2016-04-01	75.47	A	74.46	A	74.94	A
USGS	14128600	2016-04-02	74.97	A	74.12	A	74.56	A
USGS	14128600	2016-04-03	75.70	A	74.56	A	75.01	A
USGS	14128600	2016-04-04	75.65	A	74.77	A	75.24	A
USGS	14128600	2016-04-05	75.82	A	74.83	A	75.32	A
USGS	14128600	2016-04-06	76.43	A	75.64	A	75.94	A
USGS	14128600	2016-04-07	76.67	A	75.72	A	76.12	A
USGS	14128600	2016-04-08	77.05	A	75.97	A	76.51	A
USGS	14128600	2016-04-09	75.97	A	74.49	A	75.15	A
USGS	14128600	2016-04-10	75.68	A	74.61	A	75.11	A
USGS	14128600	2016-04-11	75.57	A	73.92	A	74.26	A
USGS	14128600	2016-04-12	74.84	A	74.27	A	74.56	A
USGS	14128600	2016-04-13	74.94	A	74.42	A	74.75	A
USGS	14128600	2016-04-14	75.97	A	74.59	A	75.22	A
USGS	14128600	2016-04-15	77.64	A	75.55	A	76.77	A
USGS	14128600	2016-04-16	77.74	A	77.01	A	77.40	A
USGS	14128600	2016-04-17	77.34	A	76.51	A	76.85	A
USGS	14128600	2016-04-18	77.15	A	76.25	A	76.72	A
USGS	14128600	2016-04-19	77.08	A	76.17	A	76.68	A
USGS	14128600	2016-04-20	76.81	A	75.77	A	76.33	A
USGS	14128600	2016-04-21	77.01	A	75.39	A	76.21	A
USGS	14128600	2016-04-22	77.94	A	76.94	A	77.29	A
USGS	14128600	2016-04-23	78.15	A	76.25	A	77.33	A
USGS	14128600	2016-04-24	76.74	A	76.21	A	76.51	A
USGS	14128600	2016-04-25	76.63	A	76.13	A	76.37	A
USGS	14128600	2016-04-26	76.56	A	75.69	A	76.13	A
USGS	14128600	2016-04-27	76.13	A	75.25	A	75.70	A
USGS	14128600	2016-04-28	77.61	A	75.08	A	76.25	A
USGS	14128600	2016-04-29	77.64	A	76.56	A	77.00	A
USGS	14128600	2016-04-30	77.47	A	76.13	A	76.96	A
USGS	14128600	2016-05-01	77.01	A	74.98	A	75.83	A
USGS	14128600	2016-05-02	76.38	A	75.19	A	75.68	A
USGS	14128600	2016-05-03	76.03	A	74.63	A	75.24	A
USGS	14128600	2016-05-04	76.08	A	75.35	A	75.68	A
USGS	14128600	2016-05-05	76.71	A	75.39	A	76.05	A
USGS	14128600	2016-05-06	76.68	A	75.83	A	76.18	A
USGS	14128600	2016-05-07	76.43	A	75.43	A	75.96	A
USGS	14128600	2016-05-08	76.29	A	75.82	A	76.09	A
USGS	14128600	2016-05-09	76.86	A	75.63	A	76.13	A
USGS	14128600	2016-05-10	77.19	A	76.76	A	76.96	A
USGS	14128600	2016-05-11	76.76	A	75.75	A	76.04	A
USGS	14128600	2016-05-12	76.20	A	74.91	A	75.38	A
USGS	14128600	2016-05-13	76.64	A	75.85	A	76.07	A
USGS	14128600	2016-05-14	76.76	A	74.92	A	75.59	A
USGS	14128600	2016-05-15	76.20	A	75.79	A	76.01	A
USGS	14128600	2016-05-16	76.53	A	76.01	A	76.31	A
USGS	14128600	2016-05-17	76.46	A	75.84	A	76.18	A
USGS	14128600	2016-05-18	76.27	A	75.49	A	75.76	A
USGS	14128600	2016-05-19	76.16	A	75.41	A	75.75	A
USGS	14128600	2016-05-20	76.41	A	75.91	A	76.20	A
USGS	14128600	2016-05-21	76.30	A	74.83	A	75.56	A
USGS	14128600	2016-05-22	74.83	A	74.40	A	74.59	A
USGS	14128600	2016-05-23	75.41	A	74.57	A	74.95	A
USGS	14128600	2016-05-24	75.93	A	75.12	A	75.44	A
USGS	14128600	2016-05-25	75.89	A	74.80	A	75.24	A
USGS	14128600	2016-05-26	75.48	A	74.47	A	74.90	A
USGS	14128600	2016-05-27	76.02	A	75.42	A	75.72	A
USGS	14128600	2016-05-28	75.96	A	74.82	A	75.23	A
USGS	14128600	2016-05-29	75.91	A	74.78	A	75.07	A
USGS	14128600	2016-05-30	75.71	A	74.94	A	75.50	A
USGS	14128600	2016-05-31	75.85	A	75.44	A	75.66	A
USGS	14128600	2016-06-01	75.77	A	73.83	A	74.51	A
USGS	14128600	2016-06-02	74.94	A	74.21	A	74.50	A
USGS	14128600	2016-06-03	75.18	A	74.62	A	74.97	A
USGS	14128600	2016-06-04	75.29	A	74.36	A	74.80	A
USGS	14128600	2016-06-05	76.22	A	74.71	A	75.18	A
USGS	14128600	2016-06-06	76.20	A	74.50	A	75.13	A
USGS	14128600	2016-06-07	74.94	A	74.49	A	74.70	A
USGS	14128600	2016-06-08	75.14	A	74.35	A	74.71	A
USGS	14128600	2016-06-09	75.76	A	74.73	A	75.22	A
USGS	14128600	2016-06-10	75.77	A	74.73	A	75.06	A
USGS	14128600	2016-06-11	75.30	A	75.11	A	75.19	A
USGS	14128600	2016-06-12	75.24	A	74.49	A	74.82	A
USGS	14128600	2016-06-13	74.49	A	73.92	A	74.11	A
USGS	14128600	2016-06-14	75.40	A	74.17	A	74.90	A
USGS	14128600	2016-06-15	75.97	A	74.46	A	75.35	A
USGS	14128600	2016-06-16	75.72	A	74.38	A	75.18	A
USGS	14128600	2016-06-17	75.64	A	74.43	A	74.97	A
USGS	14128600	2016-06-18	75.57	A	74.93	A	75.13	A
USGS	14128600	2016-06-19	75.16	A	73.80	A	74.49	A
USGS	14128600	2016-06-20	75.43	A	73.78	A	74.24	A
USGS	14128600	2016-06-21	75.44	A	74.09	A	74.88	A
USGS	14128600	2016-06-22	75.28	A	73.82	A	74.62	A
USGS	14128600	2016-06-23	75.85	A	74.33	A	74.90	A
USGS	14128600	2016-06-24	75.80	A	74.50	A	74.87	A
USGS	14128600	2016-06-25	75.96	A	74.86	A	75.41	A
USGS	14128600	2016-06-26	76.04	A	74.88	A	75.42	A
USGS	14128600	2016-06-27	76.07	A	74.74	A	75.29	A
USGS	14128600	2016-06-28	75.48	A	74.37	A	74.89	A
USGS	14128600	2016-06-29	75.35	A	74.54	A	74.83	A
USGS	14128600	2016-06-30	75.83	A	74.31	A	74.78	A
USGS	14128600	2016-07-01	76.77	A	74.53	A	75.49	A
USGS	14128600	2016-07-02	76.73	A	74.87	A	75.68	A
USGS	14128600	2016-07-03	75.05	A	74.57	A	74.79	A
USGS	14128600	2016-07-04	75.04	A	74.25	A	74.54	A
USGS	14128600	2016-07-05	75.54	A	74.86	A	75.09	A
USGS	14128600	2016-07-06	75.96	A	74.63	A	75.23	A
USGS	14128600	2016-07-07	75.93	A	74.89	A	75.21	A
USGS	14128600	2016-07-08	76.79	A	74.95	A	75.57	A
USGS	14128600	2016-07-09	76.61	A	75.49	A	75.98	A
USGS	14128600	2016-07-10	76.51	A	75.25	A	75.99	A
USGS	14128600	2016-07-11	75.25	A	73.87	A	74.40	A
USGS	14128600	2016-07-12	74.85	A	73.81	A	74.27	A
USGS	14128600	2016-07-13	75.24	A	74.06	A	74.40	A
USGS	14128600	2016-07-14	75.74	A	74.19	A	74.74	A
USGS	14128600	2016-07-15	76.06	A	75.30	A	75.63	A
USGS	14128600	2016-07-16	75.94	A	75.01	A	75.42	A
USGS	14128600	2016-07-17	75.68	A	74.99	A	75.27	A
USGS	14128600	2016-07-18	75.58	A	74.66	A	75.15	A
USGS	14128600	2016-07-19	75.61	A	75.06	A	75.34	A
USGS	14128600	2016-07-20	75.60	A	74.91	A	75.15	A
USGS	14128600	2016-07-21	75.53	A	74.59	A	75.16	A
USGS	14128600	2016-07-22	75.45	A	74.08	A	74.73	A
USGS	14128600	2016-07-23	74.86	A	73.89	A	74.15	A
USGS	14128600	2016-07-24	74.80	A	73.74	A	74.21	A
USGS	14128600	2016-07-25	74.63	A	73.52	A	73.96	A
USGS	14128600	2016-07-26	74.84	A	73.79	A	74.24	A
USGS	14128600	2016-07-27	74.74	A	74.02	A	74.19	A
USGS	14128600	2016-07-28	75.06	A	73.80	A	74.17	A
USGS	14128600	2016-07-29	75.38	A	74.33	A	74.65	A
USGS	14128600	2016-07-30	75.23	A	74.67	A	74.92	A
USGS	14128600	2016-07-31	75.61	A	75.15	A	75.38	A
USGS	14128600	2016-08-01	76.34	A	74.89	A	75.32	A
USGS	14128600	2016-08-02	76.40	A	74.48	A	75.05	A
USGS	14128600	2016-08-03	74.65	A	74.43	A	74.54	A
USGS	14128600	2016-08-04	76.31	A	74.58	A	75.12	A
USGS	14128600	2016-08-05	76.53	A	75.75	A	76.18	A
USGS	14128600	2016-08-06	76.32	A	75.84	A	76.08	A
USGS	14128600	2016-08-07	76.13	A	74.75	A	75.24	A
USGS	14128600	2016-08-08	74.75	A	73.87	A	74.15	A
USGS	14128600	2016-08-09	74.80	A	73.36	A	73.95	A
USGS	14128600	2016-08-10	75.56	A	74.01	A	74.62	A
USGS	14128600	2016-08-11	75.86	A	74.07	A	74.71	A
USGS	14128600	2016-08-12	75.95	A	74.97	A	75.29	A
USGS	14128600	2016-08-13	75.83	A	75.08	A	75.46	A
USGS	14128600	2016-08-14	75.56	A	74.47	A	74.92	A
USGS	14128600	2016-08-15	74.98	A	74.44	A	74.66	A
USGS	14128600	2016-08-16	74.78	A	74.23	A	74.36	A
USGS	14128600	2016-08-17	75.86	A	74.78	A	75.13	A
USGS	14128600	2016-08-18	75.72	A	74.51	A	75.15	A
USGS	14128600	2016-08-19	75.70	A	74.97	A	75.30	A
USGS	14128600	2016-08-20	76.10	A	75.41	A	75.64	A
USGS	14128600	2016-08-21	76.03	A	74.53	A	75.02	A
USGS	14128600	2016-08-22	74.90	A	74.40	A	74.56	A
USGS	14128600	2016-08-23	75.10	A	74.23	A	74.50	A
USGS	14128600	2016-08-24	75.05	A	74.53	A	74.82	A
USGS	14128600	2016-08-25	75.22	A	74.56	A	74.86	A
USGS	14128600	2016-08-26	76.26	A	74.62	A	75.11	A
USGS	14128600	2016-08-27	76.34	A	75.46	A	75.79	A
USGS	14128600	2016-08-28	75.89	A	75.29	A	75.54	A
USGS	14128600	2016-08-29	76.43	A	75.88	A	76.06	A
USGS	14128600	2016-08-30	76.41	A	75.52	A	75.85	A
USGS	14128600	2016-08-31	76.29	A	75.90	A	76.00	A
USGS	14128600	2016-09-01	76.68	A	76.17	A	76.35	A
USGS	14128600	2016-09-02	76.27	A	75.77	A	75.97	A
USGS	14128600	2016-09-03	76.43	A	75.95	A	76.25	A
USGS	14128600	2016-09-04	76.33	A	75.64	A	75.90	A
USGS	14128600	2016-09-05	75.90	A	75.36	A	75.65	A
USGS	14128600	2016-09-06	76.35	A	75.62	A	75.94	A
USGS	14128600	2016-09-07	76.25	A	75.94	A	76.10	A
USGS	14128600	2016-09-08	76.09	A	75.71	A	75.86	A
USGS	14128600	2016-09-09	76.02	A	75.61	A	75.80	A
USGS	14128600	2016-09-10	76.23	A	75.51	A	75.86	A
USGS	14128600	2016-09-11	76.15	A	75.51	A	75.81	A
USGS	14128600	2016-09-12	76.45	A	76.15	A	76.28	A
USGS	14128600	2016-09-13	76.23	A	75.59	A	75.89	A
USGS	14128600	2016-09-14	76.39	A	76.07	A	76.22	A
USGS	14128600	2016-09-15	76.39	A	75.94	A	76.14	A
USGS	14128600	2016-09-16	76.29	A	75.07	A	75.65	A
USGS	14128600	2016-09-17	76.18	A	75.75	A	75.91	A
USGS	14128600	2016-09-18	76.02	A	75.33	A	75.70	A
USGS	14128600	2016-09-19	75.85	A	74.81	A	75.26	A
USGS	14128600	2016-09-20	76.13	A	75.16	A	75.56	A
USGS	14128600	2016-09-21	76.14	A	75.35	A	75.80	A
USGS	14128600	2016-09-22	76.03	A	75.30	A	75.55	A
USGS	14128600	2016-09-23	75.60	A	74.91	A	75.22	A
USGS	14128600	2016-09-24	75.69	A	74.88	A	75.12	A
USGS	14128600	2016-09-25	76.04	A	75.34	A	75.59	A
USGS	14128600	2016-09-26	75.96	A	75.12	A	75.49	A
USGS	14128600	2016-09-27	76.18	A	74.97	A	75.42	A
USGS	14128600	2016-09-28	76.09	A	75.40	A	75.62	A
USGS	14128600	2016-09-29	76.05	A	74.89	A	75.35	A
USGS	14128600	2016-09-30	76.04	A	75.67	A	75.86	A
USGS	14128600	2016-10-01	76.03	A	75.47	A	75.69	A
USGS	14128600	2016-10-02	75.57	A	74.52	A	74.88	A
USGS	14128600	2016-10-03	74.65	A	74.32	A	74.50	A
USGS	14128600	2016-10-04	75.18	A	74.52	A	74.72	A
USGS	14128600	2016-10-05	75.49	A	74.97	A	75.20	A
USGS	14128600	2016-10-06	75.44	A	74.76	A	75.13	A
USGS	14128600	2016-10-07	75.35	A	74.78	A	75.10	A
USGS	14128600	2016-10-08	76.09	A	75.15	A	75.52	A
USGS	14128600	2016-10-09	76.19	A	75.40	A	75.77	A
USGS	14128600	2016-10-10	76.49	A	75.90	A	76.22	A
USGS	14128600	2016-10-11	76.42	A	75.61	A	76.04	A
USGS	14128600	2016-10-12	76.65	A	75.58	A	76.08	A
USGS	14128600	2016-10-13	76.66	A	75.09	A	75.91	A
USGS	14128600	2016-10-14	76.23	A	75.04	A	75.82	A
USGS	14128600	2016-10-15	76.32	A	75.11	A	75.74	A
USGS	14128600	2016-10-16	75.41	A	74.47	A	74.88	A
USGS	14128600	2016-10-17	75.46	A	75.06	A	75.22	A
USGS	14128600	2016-10-18	75.33	A	74.80	A	75.06	A
USGS	14128600	2016-10-19	75.39	A	74.32	A	74.69	A
USGS	14128600	2016-10-20	75.35	A	74.08	A	74.64	A
USGS	14128600	2016-10-21	75.80	A	74.21	A	75.01	A
USGS	14128600	2016-10-22	76.39	A	75.35	A	75.92	A
USGS	14128600	2016-10-23	76.27	A	75.61	A	75.95	A
USGS	14128600	2016-10-24	76.47	A	75.87	A	76.24	A
USGS	14128600	2016-10-25	75.87	A	75.04	A	75.30	A
USGS	14128600	2016-10-26	75.52	A	74.53	A	75.06	A
USGS	14128600	2016-10-27	75.47	A	74.05	A	74.67	A
USGS	14128600	2016-10-28	75.44	A	74.82	A	75.16	A
USGS	14128600	2016-10-29	75.32	A	74.69	A	74.98	A
USGS	14128600	2016-10-30	75.31	A	74.63	A	74.81	A
USGS	14128600	2016-10-31	74.72	A	73.96	A	74.16	A
USGS	14128600	2016-11-01	75.06	A	73.81	A	74.42	A
USGS	14128600	2016-11-02	75.56	A	73.88	A	74.76	A
USGS	14128600	2016-11-03	74.83	A	73.57	A	74.26	A
USGS	14128600	2016-11-04	75.39	A	73.98	A	74.60	A
USGS	14128600	2016-11-05	74.37	A	73.60	A	73.94	A
USGS	14128600	2016-11-06	73.84	A	73.21	A	73.57	A
USGS	14128600	2016-11-07	74.81	A	73.23	A	73.93	A
USGS	14128600	2016-11-08	74.21	A	73.29	A	73.63	A
USGS	14128600	2016-11-09	74.71	A	72.72	A	73.58	A
USGS	14128600	2016-11-10	75.23	A	73.60	A	74.23	A
USGS	14128600	2016-11-11	75.99	A	74.49	A	75.03	A
USGS	14128600	2016-11-12	75.87	A	74.56	A	74.90	A
USGS	14128600	2016-11-13	74.61	A	73.44	A	73.97	A
USGS	14128600	2016-11-14	74.77	A	72.91	A	73.42	A
USGS	14128600	2016-11-15	74.75	A	73.87	A	74.34	A
USGS	14128600	2016-11-16	75.30	A	73.65	A	74.41	A
USGS	14128600	2016-11-17	75.38	A	73.73	A	74.57	A
USGS	14128600	2016-11-18	75.39	A	74.31	A	74.89	A
USGS	14128600	2016-11-19	75.13	A	73.97	A	74.49	A
USGS	14128600	2016-11-20	75.47	A	73.74	A	74.67	A
USGS	14128600	2016-11-21	74.62	A	73.21	A	73.96	A
USGS	14128600	2016-11-22	74.31	A	73.15	A	73.67	A
USGS	14128600	2016-11-23	75.68	A	73.84	A	74.82	A
USGS	14128600	2016-11-24	75.62	A	74.35	A	74.98	A
USGS	14128600	2016-11-25	74.48	A	73.35	A	73.98	A
USGS	14128600	2016-11-26	74.79	A	72.83	A	73.81	A
USGS	14128600	2016-11-27	75.04	A	72.73	A	73.91	A
USGS	14128600	2016-11-28	75.71	A	73.87	A	74.98	A
USGS	14128600	2016-11-29	75.15	A	73.42	A	74.44	A
USGS	14128600	2016-11-30	75.45	A	73.57	A	74.70	A
